scientific_name,common_name,image_url
Cirrhinus cirrhosus,Cirrhinus cirrhosus,https://inaturalist-open-data.s3.amazonaws.com/photos/189775630/medium.jpeg
Sisorinae,South Asian River Catfishes,https://inaturalist-open-data.s3.amazonaws.com/photos/72921571/medium.jpg
Nandus oxyrhynchus,Nandus oxyrhynchus,https://inaturalist-open-data.s3.amazonaws.com/photos/782913/medium.jpg
Sikukia stejnegeri,Sikukia stejnegeri,
Mystacoleucus greenwayi,Mystacoleucus greenwayi,https://inaturalist-open-data.s3.amazonaws.com/photos/120224017/medium.jpeg
Chaca bankanensis,Chocolate Frogmouth Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/51630367/medium.png
Homalopteroides modestus,Homalopteroides modestus,https://static.inaturalist.org/photos/272595613/medium.jpeg
Pristigasteridae,Longfin Herrings,https://inaturalist-open-data.s3.amazonaws.com/photos/39812706/medium.jpeg
Halichoeres pardaleocephalus,Lineblotch Wrasse,https://static.inaturalist.org/photos/324485249/medium.jpg
Sillago ingenuua,Bay Whiting,https://static.inaturalist.org/photos/101138318/medium.jpg
Pethia,Pethia,https://inaturalist-open-data.s3.amazonaws.com/photos/19040251/medium.jpg
Scorpaenopsis ramaraoi,Rama Rao's Scorpionfish,https://static.inaturalist.org/photos/170700829/medium.jpeg
Poropuntius genyognathus,Poropuntius genyognathus,https://static.inaturalist.org/photos/277787980/medium.jpg
Parascorpaena aurita,Golden Scorpionfish,https://static.inaturalist.org/photos/6604780/medium.jpeg
Homaloptera,Homaloptera,https://inaturalist-open-data.s3.amazonaws.com/photos/17503989/medium.jpg
Apocryptes bato,Apocryptes bato,https://static.inaturalist.org/photos/283390917/medium.jpeg
Procypris rabaudi,Procypris rabaudi,https://inaturalist-open-data.s3.amazonaws.com/photos/382906982/medium.jpg
Eubleekeria jonesi,Jones' Pony Fish,https://inaturalist-open-data.s3.amazonaws.com/photos/406941716/medium.jpeg
Stolephorus apiensis,Commerson's Anchovy,https://inaturalist-open-data.s3.amazonaws.com/photos/20662711/medium.jpeg
Mugil cephalus,Sea Mullet,https://inaturalist-open-data.s3.amazonaws.com/photos/11976021/medium.jpeg
Osteomugil perusii,Longfinned Mullet,https://inaturalist-open-data.s3.amazonaws.com/photos/63087041/medium.jpg
Setipinna melanochir,Dusky Hairfin Anchovy,
Devario affinis,Devario affinis,https://static.inaturalist.org/photos/292882524/medium.jpg
Henicorhynchus,Henicorhynchus,https://inaturalist-open-data.s3.amazonaws.com/photos/178426058/medium.jpg
Leiognathinae,Leiognathinae,https://static.inaturalist.org/photos/106963610/medium.jpg
Pomacanthus maculosus,Halfmoon Angelfish,https://inaturalist-open-data.s3.amazonaws.com/photos/81693146/medium.jpg
Acanthopagrus pacificus,Pikey Bream,https://inaturalist-open-data.s3.amazonaws.com/photos/2404073/medium.JPG
Schistura deansmarti,Schistura deansmarti,https://static.inaturalist.org/photos/306406223/medium.jpg
Pristolepis,Leaffishes,https://static.inaturalist.org/photos/32482590/medium.jpeg
Flavocaranx,Flavocaranx,https://inaturalist-open-data.s3.amazonaws.com/photos/173578612/medium.jpg
Atropus atropos,Cleftbelly Trevally,https://inaturalist-open-data.s3.amazonaws.com/photos/477553999/medium.jpeg
Amphilophus trimaculatus,Threespot Cichlid,https://inaturalist-open-data.s3.amazonaws.com/photos/166580381/medium.jpeg
Betta smaragdina,Emerald Betta,https://inaturalist-open-data.s3.amazonaws.com/photos/253113791/medium.jpg
Mystus atrifasciatus,Mystus atrifasciatus,https://inaturalist-open-data.s3.amazonaws.com/photos/282706663/medium.jpg
Mystus multiradiatus,Mystus multiradiatus,https://inaturalist-open-data.s3.amazonaws.com/photos/305764092/medium.jpeg
Paracanthocobitis botia,Mottled Zipper Loach,https://inaturalist-open-data.s3.amazonaws.com/photos/30119983/medium.jpg
Scomber australasicus,Blue Mackerel,https://inaturalist-open-data.s3.amazonaws.com/photos/182631229/medium.jpeg
Sillago asiatica,Asian Whiting,https://inaturalist-open-data.s3.amazonaws.com/photos/2404209/medium.JPG
Mugilogobius chulae,Yellowstripe goby,https://inaturalist-open-data.s3.amazonaws.com/photos/672846/medium.JPG
Lobocheilos rhabdoura,Lobocheilos rhabdoura,https://inaturalist-open-data.s3.amazonaws.com/photos/251922593/medium.jpg
Johnius,Johnius,https://inaturalist-open-data.s3.amazonaws.com/photos/457480443/medium.jpg
Parapocryptes serperaster,Parapocryptes serperaster,https://static.inaturalist.org/photos/106277758/medium.jpg
Protonibea diacanthus,Black-spotted Croaker,https://inaturalist-open-data.s3.amazonaws.com/photos/315955428/medium.jpeg
Polydactylus sextarius,Blackspot threadfin,https://inaturalist-open-data.s3.amazonaws.com/photos/128179418/medium.jpeg
Clupeichthys goniognathus,Sumatran River Sprat,https://inaturalist-open-data.s3.amazonaws.com/photos/138744022/medium.jpg
Channa aurolineata,Goldline Bullseye Snakehead,https://inaturalist-open-data.s3.amazonaws.com/photos/111829825/medium.jpg
Belodontichthys truncatus,Belodontichthys truncatus,https://static.inaturalist.org/photos/203163096/medium.jpeg
Channa panaw,Panaw Snakehead,https://inaturalist-open-data.s3.amazonaws.com/photos/184834174/medium.png
Systomus,Systomus,https://static.inaturalist.org/photos/107142941/medium.jpg
Nandidae,Asian Leaffishes,https://inaturalist-open-data.s3.amazonaws.com/photos/782913/medium.jpg
Hypophthalmichthys nobilis,Bighead Carp,https://inaturalist-open-data.s3.amazonaws.com/photos/171352011/medium.jpg
Mallotus villosus,Atlantic Capelin,https://inaturalist-open-data.s3.amazonaws.com/photos/143865080/medium.jpg
Halichoeres erdmanni,Erdmann's Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/25808452/medium.jpeg
Acantopsis rungthipae,Acantopsis rungthipae,
Macrognathus zebrinus,Zebra Spiny Eel,https://static.inaturalist.org/photos/305474850/medium.jpg
Salmoninae,Salmons and Trouts,https://static.inaturalist.org/photos/118155122/medium.jpg
Parachela oxygastroides,Parachela oxygastroides,https://inaturalist-open-data.s3.amazonaws.com/photos/90737065/medium.jpeg
Phallostethidae,Priapiumfishes,https://static.inaturalist.org/photos/3687656/medium.jpg
Stigmatogobius,Knight Gobies,https://inaturalist-open-data.s3.amazonaws.com/photos/104665475/medium.jpg
Brachygobius aggregatus,Schooling Bumblebee Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/117959220/medium.jpg
Neostethus bicornis,Neostethus bicornis,
Coilia reynaldi,Reynald's Grenadier Anchovy,https://inaturalist-open-data.s3.amazonaws.com/photos/475714294/medium.jpg
Cirrhinus jullieni,Cirrhinus jullieni,
Heteropneustes fossilis,Asian stinging catfish,https://static.inaturalist.org/photos/169715054/medium.jpeg
Sardinella gibbosa,Goldstripe Sardinella,https://static.inaturalist.org/photos/404041128/medium.jpg
Alepes melanoptera,Blackfin Scad,https://inaturalist-open-data.s3.amazonaws.com/photos/321868989/medium.jpg
Hemiglyphidodon,Hemiglyphidodon,https://inaturalist-open-data.s3.amazonaws.com/photos/333565547/medium.jpg
Plotosus nhatrangensis,Plotosus nhatrangensis,https://inaturalist-open-data.s3.amazonaws.com/photos/328876989/medium.jpeg
Drepane longimana,Banded Sicklefish,https://inaturalist-open-data.s3.amazonaws.com/photos/304040994/medium.jpg
Ptereleotris monoptera,Monofin Dartfish,https://inaturalist-open-data.s3.amazonaws.com/photos/15069313/medium.jpg
Amblygaster clupeoides,Bleeker's Smoothbelly Sardinella,
Anarrhichthys,Anarrhichthys,https://inaturalist-open-data.s3.amazonaws.com/photos/14841/medium.jpg
Zebrasoma,Sailfin Tangs,https://static.inaturalist.org/photos/10899160/medium.jpg
Hemiramphus depauperatus,Tropical Halfbeak,https://static.inaturalist.org/photos/33151302/medium.jpeg
Pangasius humeralis,Pangasius humeralis,https://static.inaturalist.org/photos/172959754/medium.jpeg
Mullus,Mullus,https://inaturalist-open-data.s3.amazonaws.com/photos/2665698/medium.jpg
Gazza,Toothponies,https://inaturalist-open-data.s3.amazonaws.com/photos/103446096/medium.jpg
Puntigrus tetrazona,Tiger Barb,https://inaturalist-open-data.s3.amazonaws.com/photos/208072283/medium.jpeg
Neolissochilus hexagonolepis,Copper Mahseer,https://inaturalist-open-data.s3.amazonaws.com/photos/253512693/medium.jpg
Sundasalanx,Sundaland Noodlefishes,
Mycteroperca microlepis,Gag Grouper,https://inaturalist-open-data.s3.amazonaws.com/photos/423220135/medium.jpeg
Platycephalus cultellatus,Platycephalus cultellatus,https://static.inaturalist.org/photos/277363530/medium.jpeg
Epinephelus fuscoguttatus × lanceolatus,Flowery Rockcod × Giant Grouper,https://inaturalist-open-data.s3.amazonaws.com/photos/118271900/medium.jpeg
Striuntius,Lined Barb,https://inaturalist-open-data.s3.amazonaws.com/photos/112017537/medium.jpg
Poecilia mexicana,Shortfin Molly,https://static.inaturalist.org/photos/660644/medium.JPG
Opisthopterus tardoore,Opisthopterus tardoore,https://inaturalist-open-data.s3.amazonaws.com/photos/58216402/medium.jpeg
Stolephorus baganensis,Bagan Anchovy,
Eleotris,Eleotris,https://inaturalist-open-data.s3.amazonaws.com/photos/96225379/medium.jpg
Chelon parsia,Goldspot Mullet,https://inaturalist-open-data.s3.amazonaws.com/photos/8702766/medium.gif
Aurigequula fasciata,Threadfin Ponyfish,https://static.inaturalist.org/photos/481120790/medium.jpg
Paradicichthyinae,Paradicichthyinae,https://inaturalist-open-data.s3.amazonaws.com/photos/916684/medium.jpg
Equulites oblongus,Oblong Ponyfish,https://static.inaturalist.org/photos/416804706/medium.jpg
Blenniella leopardus,Leopard Rockskipper,https://inaturalist-open-data.s3.amazonaws.com/photos/354021440/medium.jpeg
Gazza rhombea,Rhomboid Ponyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/457440866/medium.jpg
Homaloptera orthogoniata,Lizard fish,https://inaturalist-open-data.s3.amazonaws.com/photos/343398821/medium.jpg
Pristolepis pauciradiata,Pristolepis pauciradiata,https://inaturalist-open-data.s3.amazonaws.com/photos/474087290/medium.jpg
Chaetodon semilarvatus,Masked Butterflyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/234638753/medium.jpg
Clupeichthys,Clupeichthys,https://inaturalist-open-data.s3.amazonaws.com/photos/17503569/medium.gif
Lophius piscatorius,Angler,https://inaturalist-open-data.s3.amazonaws.com/photos/133521176/medium.jpeg
Praealticus,Praealticus,https://static.inaturalist.org/photos/122939262/medium.jpg
Callionymus enneactis,Common Dragonet,https://inaturalist-open-data.s3.amazonaws.com/photos/77225668/medium.jpg
Psammogobius,Psammogobius,https://inaturalist-open-data.s3.amazonaws.com/photos/289548302/medium.jpeg
Entomacrodus thalassinus,Twinspot Rockskipper,https://inaturalist-open-data.s3.amazonaws.com/photos/352623660/medium.jpeg
Trimmatom eviotops,Redbarred Atomgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/392042612/medium.jpeg
Pterocryptis buccata,Pterocryptis buccata,
Nemacheilidae,Stone Loaches,https://inaturalist-open-data.s3.amazonaws.com/photos/182217566/medium.jpg
Trichopsis,Croaking Gouramis,https://inaturalist-open-data.s3.amazonaws.com/photos/782901/medium.jpg
Plectroglyphidodon luteobrunneus,Aldabra gregory,https://inaturalist-open-data.s3.amazonaws.com/photos/335958165/medium.jpg
Silhouettea,Silhouettea,https://inaturalist-open-data.s3.amazonaws.com/photos/64792196/medium.jpeg
Seriola quinqueradiata,Japanese Amberjack,https://inaturalist-open-data.s3.amazonaws.com/photos/176013779/medium.jpg
Salminus brasiliensis,Golden Dorado,https://inaturalist-open-data.s3.amazonaws.com/photos/128962485/medium.jpg
Lactarius lactarius,False Trevally,https://inaturalist-open-data.s3.amazonaws.com/photos/29651173/medium.jpg
Paracanthocobitis pictilis,Paracanthocobitis pictilis,https://static.inaturalist.org/photos/349269349/medium.jpeg
Coptodon rendalli,Redbreast Tilapia,https://static.inaturalist.org/photos/30438083/medium.jpeg
Gomphosus,Gomphosus,https://static.inaturalist.org/photos/25049024/medium.jpeg
Hemimyzon nanensis,Nan Hillstream Loach,https://static.inaturalist.org/photos/248200988/medium.jpeg
Grammatorcynus,Grammatorcynus,https://inaturalist-open-data.s3.amazonaws.com/photos/1408713/medium.jpg
Scaphognathops,Scaphognathops,https://inaturalist-open-data.s3.amazonaws.com/photos/487328882/medium.jpg
Holacanthus ciliaris,Queen Angelfish,https://static.inaturalist.org/photos/8872309/medium.jpeg
Tilapia,African Tilapias,https://inaturalist-open-data.s3.amazonaws.com/photos/47111965/medium.jpg
Synchiropus picturatus,Picturesque Dragonet,https://inaturalist-open-data.s3.amazonaws.com/photos/257752953/medium.jpg
Osteomugil,Osteomugil,https://inaturalist-open-data.s3.amazonaws.com/photos/29310689/medium.jpg
Gobiopterus,Gobiopterus,https://inaturalist-open-data.s3.amazonaws.com/photos/1580259/medium.JPG
Gymnothorax herrei,Herre's Moray,https://static.inaturalist.org/photos/361851100/medium.jpeg
Cetoscarus bicolor,Bicolour Parrotfish,https://static.inaturalist.org/photos/362206665/medium.jpeg
Pangio filinaris,Pangio filinaris,https://inaturalist-open-data.s3.amazonaws.com/photos/349397976/medium.jpg
Clarias gariepinus × macrocephalus,Sharptooth × Broadhead Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/443228468/medium.jpg
Trichiuridae,Cutlassfishes,https://inaturalist-open-data.s3.amazonaws.com/photos/38132428/medium.jpg
Hipposcarus harid,Indian Longnose Parrotfish,https://inaturalist-open-data.s3.amazonaws.com/photos/364378550/medium.jpg
Hyporhamphus limbatus,Congaturi Halfbeak,https://inaturalist-open-data.s3.amazonaws.com/photos/20545682/medium.jpeg
Cyclocheilichthys repasson,Cyclocheilichthys repasson,https://inaturalist-open-data.s3.amazonaws.com/photos/251818768/medium.jpg
Schuettea,Pomfreds,https://inaturalist-open-data.s3.amazonaws.com/photos/84505805/medium.jpg
Rasbora dorsinotata,Rasbora dorsinotata,https://inaturalist-open-data.s3.amazonaws.com/photos/480080749/medium.jpg
Nemacheilus,Nemacheilus,https://inaturalist-open-data.s3.amazonaws.com/photos/82119304/medium.jpeg
Macropodusinae,Paradisefishes,https://inaturalist-open-data.s3.amazonaws.com/photos/83242488/medium.jpg
Moolgarda cunnesius,Round-headed Mullet,https://inaturalist-open-data.s3.amazonaws.com/photos/110104272/medium.jpg
Platycaranx,Platycaranx,https://inaturalist-open-data.s3.amazonaws.com/photos/84609998/medium.jpg
Parambassis,Parambassis,https://inaturalist-open-data.s3.amazonaws.com/photos/215200335/medium.jpg
Chanda pulcinella,Humphead Glassfish,https://inaturalist-open-data.s3.amazonaws.com/photos/109729644/medium.jpg
Botia kubotai,Burmese Border Loach,https://inaturalist-open-data.s3.amazonaws.com/photos/76424619/medium.jpg
Schistura poculi,Schistura poculi,https://inaturalist-open-data.s3.amazonaws.com/photos/111123259/medium.jpeg
Danio sysphigmatus,Danio sysphigmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/474300933/medium.jpg
Plectroglyphidodon,Farmer Damsels,https://inaturalist-open-data.s3.amazonaws.com/photos/13855848/medium.jpg
Botia udomritthiruji,Emperor Loach,https://inaturalist-open-data.s3.amazonaws.com/photos/24390757/medium.jpg
Alepes kleinii,Razorbelly Trevally,https://inaturalist-open-data.s3.amazonaws.com/photos/30995734/medium.jpg
Oxydoras,Oxydoras,https://inaturalist-open-data.s3.amazonaws.com/photos/406370/medium.jpg
Labidochromis,Lab Cichlids,https://inaturalist-open-data.s3.amazonaws.com/photos/10489911/medium.jpeg
Myleinae,Myleinae,https://static.inaturalist.org/photos/57276311/medium.jpeg
Halophryninae,Halophryninae,https://inaturalist-open-data.s3.amazonaws.com/photos/5904449/medium.jpg
Acanthopagrus,Acanthopagrus,https://inaturalist-open-data.s3.amazonaws.com/photos/13269699/medium.jpg
Chedrinae,Chedrinae,https://inaturalist-open-data.s3.amazonaws.com/photos/163035599/medium.jpeg
Ellopostoma mystax,Ellopostoma mystax,https://inaturalist-open-data.s3.amazonaws.com/photos/393857406/medium.jpg
Nuchequula longicornis,Nuchequula longicornis,https://inaturalist-open-data.s3.amazonaws.com/photos/406941433/medium.jpeg
Oryzias latipes,Japanese Ricefish,https://inaturalist-open-data.s3.amazonaws.com/photos/94251848/medium.jpg
Oreochromis niloticus niloticus,Oreochromis niloticus niloticus,https://inaturalist-open-data.s3.amazonaws.com/photos/292099/medium.jpg
Toxotoidei,Archerfishes and Beachsalmon,https://inaturalist-open-data.s3.amazonaws.com/photos/3015644/medium.jpg
Harpadon nehereus,Bombay Duck,https://inaturalist-open-data.s3.amazonaws.com/photos/355413908/medium.jpeg
Osteogeneiosus militaris,Soldier Catfish,https://static.inaturalist.org/photos/107040466/medium.jpg
Anguilla bengalensis,Indian Mottled Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/242316467/medium.jpeg
Ophichthus lithinus,Evermann's Snake Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/173462549/medium.jpg
Nemacheilus masyae,Arrow Loach,https://static.inaturalist.org/photos/478593706/medium.jpg
Electrophorus electricus,Electric Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/80266249/medium.jpg
Hemibagrus capitulum,Hemibagrus capitulum,https://inaturalist-open-data.s3.amazonaws.com/photos/222425354/medium.jpeg
Balitora annamitica,Balitora annamitica,
Garra waensis,Garra waensis,
Balitora burmanica,Balitora burmanica,
Acanthurus coeruleus,Atlantic Blue Tang,https://static.inaturalist.org/photos/54043219/medium.jpg
Physoschistura chulabhornae,Princess Chulabhorn's Sand Loach,https://static.inaturalist.org/photos/681907/medium.jpg
Anchoa,Anchoa,https://inaturalist-open-data.s3.amazonaws.com/photos/243573498/medium.jpeg
Anabas,Anabas,https://inaturalist-open-data.s3.amazonaws.com/photos/949069/medium.jpg
Psalidodon,Psalidodon,https://inaturalist-open-data.s3.amazonaws.com/photos/110411034/medium.jpeg
Carangoides praeustus,Brownback Trevally,https://inaturalist-open-data.s3.amazonaws.com/photos/454376595/medium.png
Pseudohomaloptera leonardi,Pseudohomaloptera leonardi,
Laides longibarbis,Laides longibarbis,
